Dt_name Cre_transcriptID	Cre_transcript	E_value	Cre_geneID
Locus_16644_Transcript_3/3_Confidence_0.800_Length_929	CHLREDRAFT_194981	1e-44	estExt_fgenesh2_pg.C_800051
Locus_16653_Transcript_2/5_Confidence_0.562_Length_883	CHLREDRAFT_313876	4e-10	kg.chromosome_12_#_975_#_XP_001690860.1
Locus_16663_Transcript_1/1_Confidence_1.000_Length_793	CHLREDRAFT_187970	3e-14	estExt_fgenesh2_pg.C_20236
Locus_16667_Transcript_1/1_Confidence_1.000_Length_502	CHLREDRAFT_146572	5e-15	Chlre2_kg.scaffold_1000396
Locus_16674_Transcript_1/1_Confidence_1.000_Length_4538	CHLREDRAFT_183240	0.0	estExt_fgenesh2_kg.C_130056
Locus_16690_Transcript_1/1_Confidence_1.000_Length_843	CHLREDRAFT_149656	9e-75	Chlre2_kg.scaffold_25000135
Locus_16697_Transcript_1/1_Confidence_1.000_Length_454	CHLREDRAFT_404274	1e-31	pasa_Sanger_mRNA35226
Locus_16704_Transcript_1/1_Confidence_1.000_Length_846	CHLREDRAFT_196483	2e-100	SKA_estExt_gwp_1H.C_450020
Locus_16706_Transcript_1/1_Confidence_1.000_Length_449	CHLREDRAFT_123188	5e-65	e_gwW.83.44.1
Locus_16731_Transcript_1/1_Confidence_1.000_Length_1554	CHLREDRAFT_301828	4e-117	kg.chromosome_2_#_1267_#_XP_001699706.1
Locus_16733_Transcript_1/1_Confidence_1.000_Length_1300	CHLREDRAFT_287827	3e-19	au.g6046_t1
Locus_16758_Transcript_2/2_Confidence_0.900_Length_647	CHLREDRAFT_293428	1e-13	au.g11240_t1
Locus_16781_Transcript_1/1_Confidence_1.000_Length_627	CHLREDRAFT_154339	5e-44	Chlre2_kg.scaffold_82000039
Locus_16794_Transcript_1/1_Confidence_1.000_Length_3564	CHLREDRAFT_196741	1e-179	WIT_157346
Locus_16797_Transcript_1/1_Confidence_1.000_Length_263	CHLREDRAFT_284816	7e-23	au.g3211_t1
Locus_16798_Transcript_1/2_Confidence_0.833_Length_1338	CHLREDRAFT_143224	2e-16	Chlre2_kg.scaffold_4000347
Locus_16800_Transcript_1/1_Confidence_1.000_Length_653	CHLREDRAFT_294192	3e-14	au.g11966_t1
Locus_16804_Transcript_1/2_Confidence_0.714_Length_414	CHLREDRAFT_46756	4e-07	gwH.75.10.1
Locus_16823_Transcript_1/1_Confidence_1.000_Length_613	CHLREDRAFT_114162	2e-20	e_gwW.9.297.1
Locus_16829_Transcript_1/1_Confidence_1.000_Length_406	CHLREDRAFT_180203	6e-24	fgenesh2_pg.C_scaffold_80000007
Locus_16843_Transcript_1/1_Confidence_1.000_Length_523	CHLREDRAFT_379588	1e-76	estExt_fgenesh1_pm.C_chromosome_100251
Locus_16853_Transcript_2/2_Confidence_0.857_Length_2264	CHLREDRAFT_406862	4e-84	pasa_Sanger_mRNA2300
Locus_16857_Transcript_1/2_Confidence_0.667_Length_1235	CHLREDRAFT_130256	7e-41	estExt_gwp_1H.C_240149
Locus_16859_Transcript_1/1_Confidence_1.000_Length_962	CHLREDRAFT_419852	4e-60	pasa_Sanger_mRNA23245
Locus_16860_Transcript_1/1_Confidence_1.000_Length_954	CHLREDRAFT_196072	6e-107	FER_chlre3.3.427.2.11
Locus_16861_Transcript_1/2_Confidence_0.667_Length_1681	CHLREDRAFT_145636	2e-28	Chlre2_kg.scaffold_14000269
Locus_16897_Transcript_1/1_Confidence_1.000_Length_1037	CHLREDRAFT_147395	1e-54	Chlre2_kg.scaffold_19000069
Locus_16908_Transcript_1/1_Confidence_1.000_Length_1448	CHLREDRAFT_394012	1e-80	pasa_Sanger_mRNA6020
Locus_16909_Transcript_1/1_Confidence_1.000_Length_587	CHLREDRAFT_403016	7e-14	pasa_Sanger_mRNA28391
Locus_16932_Transcript_1/1_Confidence_1.000_Length_699	CHLREDRAFT_422605	2e-41	pasa_Sanger_mRNA24535
Locus_16942_Transcript_1/2_Confidence_0.762_Length_830	CHLREDRAFT_191069	9e-15	estExt_fgenesh2_pg.C_220210
Locus_16948_Transcript_1/1_Confidence_1.000_Length_1450	CHLREDRAFT_287999	2e-25	au.g6205_t1
Locus_16962_Transcript_1/1_Confidence_1.000_Length_1623	CHLREDRAFT_76283	0.0	estExt_GenewiseW_1.C_70074
Locus_16969_Transcript_1/1_Confidence_1.000_Length_550	CHLREDRAFT_339900	1e-63	pm.chromosome_13_#_25
Locus_16977_Transcript_1/1_Confidence_1.000_Length_772	CHLREDRAFT_120881	3e-95	e_gwW.40.25.1
Locus_16988_Transcript_1/1_Confidence_1.000_Length_335	CHLREDRAFT_342326	4e-21	estExt_fgenesh1_pg.C_chromosome_10544
Locus_16990_Transcript_1/1_Confidence_1.000_Length_1052	CHLREDRAFT_79396	9e-83	estExt_GenewiseW_1.C_180083
Locus_16994_Transcript_1/1_Confidence_1.000_Length_405	CHLREDRAFT_173928	4e-15	fgenesh2_pg.C_scaffold_24000003
Locus_16995_Transcript_1/2_Confidence_0.824_Length_417	CHLREDRAFT_112313	7e-37	e_gwW.3.245.1
Locus_16996_Transcript_1/1_Confidence_1.000_Length_601	CHLREDRAFT_205874	2e-16	SKA_chlre3.51.34.2.11
Locus_17004_Transcript_1/1_Confidence_1.000_Length_1182	CHLREDRAFT_136293	5e-68	estExt_gwp_1W.C_160131
Locus_17015_Transcript_1/1_Confidence_1.000_Length_813	CHLREDRAFT_150540	2e-48	Chlre2_kg.scaffold_32000093
Locus_17017_Transcript_1/1_Confidence_1.000_Length_821	CHLREDRAFT_296161	6e-95	au.g13823_t1
Locus_17041_Transcript_1/1_Confidence_1.000_Length_1055	CHLREDRAFT_425607	5e-57	pasa_Sanger_mRNA7012
Locus_17053_Transcript_1/1_Confidence_1.000_Length_500	CHLREDRAFT_411240	3e-09	pasa_Sanger_mRNA25191
Locus_17090_Transcript_1/1_Confidence_1.000_Length_842	CHLREDRAFT_286969	3e-15	au.g5239_t1
Locus_17108_Transcript_1/1_Confidence_1.000_Length_1007	CHLREDRAFT_108173	9e-17	e_gwH.73.29.1
Locus_17114_Transcript_1/1_Confidence_1.000_Length_1623	CHLREDRAFT_136082	1e-136	estExt_gwp_1W.C_140238
Locus_17116_Transcript_1/1_Confidence_1.000_Length_729	CHLREDRAFT_420445	7e-34	pasa_Sanger_mRNA4762
Locus_17126_Transcript_1/1_Confidence_1.000_Length_1504	CHLREDRAFT_182153	6e-48	estExt_fgenesh2_kg.C_50055
Locus_17128_Transcript_4/4_Confidence_0.733_Length_1156	CHLREDRAFT_127464	2e-98	estExt_gwp_1H.C_20095
Locus_17136_Transcript_1/1_Confidence_1.000_Length_585	CHLREDRAFT_169416	4e-21	fgenesh2_pg.C_scaffold_10000218
Locus_17148_Transcript_1/1_Confidence_1.000_Length_331	CHLREDRAFT_338264	9e-40	pm.chromosome_9_#_275
Locus_17170_Transcript_1/1_Confidence_1.000_Length_790	CHLREDRAFT_188732	5e-29	estExt_fgenesh2_pg.C_110283
Locus_17172_Transcript_1/1_Confidence_1.000_Length_561	CHLREDRAFT_206702	6e-44	SKA_estExt_fgenesh2_pg.C_10231
Locus_17175_Transcript_1/1_Confidence_1.000_Length_1267	CHLREDRAFT_300550	3e-34	kg.chromosome_1_#_2275_#_chlre3.42.30.1.1
Locus_17187_Transcript_1/1_Confidence_1.000_Length_523	CHLREDRAFT_336918	9e-69	pm.chromosome_6_#_265
Locus_17203_Transcript_1/1_Confidence_1.000_Length_1297	CHLREDRAFT_196585	9e-146	BTM_168463
Locus_17219_Transcript_1/1_Confidence_1.000_Length_522	CHLREDRAFT_419259	4e-12	pasa_Sanger_mRNA22061
Locus_17230_Transcript_1/1_Confidence_1.000_Length_844	CHLREDRAFT_188583	4e-77	estExt_fgenesh2_pg.C_110055
Locus_17236_Transcript_1/1_Confidence_1.000_Length_462	CHLREDRAFT_139676	8e-57	estExt_gwp_1W.C_520017
Locus_17237_Transcript_1/1_Confidence_1.000_Length_456	CHLREDRAFT_177575	5e-11	fgenesh2_pg.C_scaffold_43000029
Locus_17258_Transcript_1/1_Confidence_1.000_Length_167	CHLREDRAFT_425025	3e-10	pasa_Sanger_mRNA9025
Locus_17265_Transcript_1/1_Confidence_1.000_Length_205	CHLREDRAFT_117601	2e-12	e_gwW.20.110.1
Locus_17276_Transcript_1/1_Confidence_1.000_Length_825	CHLREDRAFT_342351	7e-23	estExt_fgenesh1_pg.C_chromosome_10601
Locus_17288_Transcript_1/1_Confidence_1.000_Length_347	CHLREDRAFT_144173	1e-32	Chlre2_kg.scaffold_10000053
Locus_17297_Transcript_1/1_Confidence_1.000_Length_617	CHLREDRAFT_127404	1e-21	estExt_gwp_1H.C_20004
Locus_17310_Transcript_1/1_Confidence_1.000_Length_700	CHLREDRAFT_158327	2e-14	acegs_kg.scaffold_28000053
Locus_17329_Transcript_1/1_Confidence_1.000_Length_666	CHLREDRAFT_164394	3e-28	fgenesh2_kg.C_scaffold_40000007
Locus_17332_Transcript_1/1_Confidence_1.000_Length_1179	CHLREDRAFT_158427	7e-56	acegs_kg.scaffold_26000055
Locus_17337_Transcript_1/1_Confidence_1.000_Length_786	CHLREDRAFT_117743	2e-31	e_gwW.20.216.1
Locus_17342_Transcript_1/2_Confidence_0.667_Length_884	CHLREDRAFT_417388	2e-16	pasa_Sanger_mRNA22699
Locus_17346_Transcript_1/1_Confidence_1.000_Length_809	CHLREDRAFT_334019	3e-40	pg.61_#_2
Locus_17348_Transcript_1/1_Confidence_1.000_Length_582	CHLREDRAFT_153452	1e-30	Chlre2_kg.scaffold_58000014
Locus_17349_Transcript_1/1_Confidence_1.000_Length_1088	CHLREDRAFT_376642	9e-73	estExt_fgenesh1_pm.C_chromosome_10573
Locus_17367_Transcript_1/1_Confidence_1.000_Length_693	CHLREDRAFT_146489	2e-10	Chlre2_kg.scaffold_1000313
Locus_17371_Transcript_1/1_Confidence_1.000_Length_302	CHLREDRAFT_178838	3e-15	fgenesh2_pg.C_scaffold_56000071
Locus_17375_Transcript_1/1_Confidence_1.000_Length_856	CHLREDRAFT_417750	4e-15	pasa_Sanger_mRNA23391
Locus_17378_Transcript_1/1_Confidence_1.000_Length_561	CHLREDRAFT_192979	4e-17	estExt_fgenesh2_pg.C_380094
Locus_17380_Transcript_1/1_Confidence_1.000_Length_627	CHLREDRAFT_146213	5e-78	Chlre2_kg.scaffold_1000037
Locus_17386_Transcript_1/1_Confidence_1.000_Length_737	CHLREDRAFT_297142	1e-08	au.g14756_t1
Locus_17390_Transcript_2/2_Confidence_0.667_Length_1174	CHLREDRAFT_334402	3e-102	pm.chromosome_1_#_314
Locus_17400_Transcript_1/1_Confidence_1.000_Length_1860	CHLREDRAFT_192170	7e-157	estExt_fgenesh2_pg.C_300175
Locus_17403_Transcript_1/1_Confidence_1.000_Length_2127	CHLREDRAFT_144604	9e-115	Chlre2_kg.scaffold_11000149
Locus_17412_Transcript_1/1_Confidence_1.000_Length_1746	CHLREDRAFT_122621	2e-145	e_gwW.68.4.1
Locus_17421_Transcript_1/3_Confidence_0.400_Length_1287	CHLREDRAFT_325701	8e-28	pg.chromosome_3_#_456
Locus_17426_Transcript_1/1_Confidence_1.000_Length_1000	CHLREDRAFT_194511	8e-32	estExt_fgenesh2_pg.C_680038
Locus_17429_Transcript_1/1_Confidence_1.000_Length_856	CHLREDRAFT_379612	8e-48	estExt_fgenesh1_pm.C_chromosome_100281
Locus_17444_Transcript_1/1_Confidence_1.000_Length_1811	CHLREDRAFT_181900	4e-94	estExt_fgenesh2_kg.C_80067
Locus_17459_Transcript_1/1_Confidence_1.000_Length_2092	CHLREDRAFT_205757	1e-155	SKA_estExt_fgenesh2_pg.C_90141
Locus_17463_Transcript_1/1_Confidence_1.000_Length_1371	CHLREDRAFT_184707	1e-78	estExt_fgenesh2_kg.C_300071
Locus_17465_Transcript_1/1_Confidence_1.000_Length_702	CHLREDRAFT_290467	5e-28	au.g8493_t1
Locus_17472_Transcript_1/1_Confidence_1.000_Length_882	CHLREDRAFT_171590	1e-20	fgenesh2_pg.C_scaffold_1000211
Locus_17481_Transcript_1/1_Confidence_1.000_Length_705	CHLREDRAFT_325085	4e-28	pg.chromosome_2_#_878
Locus_17484_Transcript_1/1_Confidence_1.000_Length_623	CHLREDRAFT_290621	8e-20	au.g8628_t1
Locus_17498_Transcript_1/1_Confidence_1.000_Length_759	CHLREDRAFT_148459	3e-25	Chlre2_kg.scaffold_21000072
Locus_17502_Transcript_1/1_Confidence_1.000_Length_1054	CHLREDRAFT_205687	1e-42	OVA_Chlre2_kg.scaffold_3000135
Locus_17505_Transcript_1/1_Confidence_1.000_Length_772	CHLREDRAFT_327325	1e-43	pg.chromosome_6_#_705
Locus_17521_Transcript_1/2_Confidence_0.667_Length_1040	CHLREDRAFT_162552	9e-20	fgenesh2_kg.C_scaffold_1000060
Locus_17544_Transcript_1/1_Confidence_1.000_Length_875	CHLREDRAFT_114438	2e-84	e_gwW.10.215.1
Locus_17545_Transcript_1/1_Confidence_1.000_Length_1164	CHLREDRAFT_143495	5e-67	Chlre2_kg.scaffold_2000223
Locus_17556_Transcript_1/1_Confidence_1.000_Length_632	CHLREDRAFT_295046	1e-35	au.g12766_t1
Locus_17579_Transcript_1/1_Confidence_1.000_Length_215	CHLREDRAFT_206031	1e-26	OVA_OVA_e_gwW.7.62.1
Locus_17585_Transcript_1/1_Confidence_1.000_Length_785	CHLREDRAFT_163013	1e-39	fgenesh2_kg.C_scaffold_17000002
Locus_17590_Transcript_1/1_Confidence_1.000_Length_2313	CHLREDRAFT_206150	2e-163	SKA_Chlre2_kg.scaffold_14000038
Locus_17594_Transcript_2/2_Confidence_0.667_Length_783	CHLREDRAFT_281615	9e-16	au.g216_t1
Locus_17609_Transcript_1/1_Confidence_1.000_Length_201	CHLREDRAFT_169042	4e-07	fgenesh2_pg.C_scaffold_9000181
Locus_17610_Transcript_1/1_Confidence_1.000_Length_860	CHLREDRAFT_185300	1e-53	estExt_fgenesh2_kg.C_440021
Locus_17615_Transcript_1/1_Confidence_1.000_Length_1023	CHLREDRAFT_206423	2e-145	OVA_Chlre2_kg.scaffold_14000174
Locus_17625_Transcript_1/1_Confidence_1.000_Length_2556	CHLREDRAFT_293180	1e-71	au.g11009_t1
Locus_17626_Transcript_1/1_Confidence_1.000_Length_1896	CHLREDRAFT_190721	2e-142	estExt_fgenesh2_pg.C_170187
Locus_17644_Transcript_1/1_Confidence_1.000_Length_267	CHLREDRAFT_195902	6e-15	STE_157250
Locus_17651_Transcript_1/1_Confidence_1.000_Length_404	CHLREDRAFT_142357	3e-22	Chlre2_kg.scaffold_3000330
Locus_17658_Transcript_1/2_Confidence_0.714_Length_1630	CHLREDRAFT_414394	5e-13	pasa_Sanger_mRNA20054
Locus_17666_Transcript_1/1_Confidence_1.000_Length_1224	CHLREDRAFT_38371	3e-168	gwH.22.7.1
Locus_17672_Transcript_1/1_Confidence_1.000_Length_376	CHLREDRAFT_418926	3e-46	pasa_Sanger_mRNA22050
Locus_17677_Transcript_1/1_Confidence_1.000_Length_1524	CHLREDRAFT_103419	2e-84	e_gwH.21.179.1
Locus_17684_Transcript_2/2_Confidence_0.750_Length_987	CHLREDRAFT_149224	5e-16	Chlre2_kg.scaffold_28000172
Locus_17696_Transcript_1/1_Confidence_1.000_Length_1549	CHLREDRAFT_167893	1e-99	fgenesh2_pg.C_scaffold_6000338
Locus_17710_Transcript_1/1_Confidence_1.000_Length_518	CHLREDRAFT_116128	2e-39	e_gwW.16.95.1
Locus_17718_Transcript_1/1_Confidence_1.000_Length_741	CHLREDRAFT_206526	2e-39	SKA_fgenesh2_pg.C_scaffold_66000043
Locus_17724_Transcript_1/1_Confidence_1.000_Length_293	CHLREDRAFT_426049	3e-14	pasa_Sanger_mRNA8906
Locus_17725_Transcript_1/1_Confidence_1.000_Length_1657	CHLREDRAFT_196344	8e-154	MTC_e_gwH.11.338.1
Locus_17737_Transcript_1/1_Confidence_1.000_Length_309	CHLREDRAFT_144563	3e-22	Chlre2_kg.scaffold_11000108
Locus_17747_Transcript_1/1_Confidence_1.000_Length_1218	CHLREDRAFT_298659	2e-67	kg.chromosome_1_#_384_#_XP_001689439.1
Locus_17755_Transcript_1/1_Confidence_1.000_Length_212	CHLREDRAFT_398407	2e-16	pasa_Sanger_mRNA34196
Locus_17759_Transcript_1/1_Confidence_1.000_Length_855	CHLREDRAFT_376980	2e-101	estExt_fgenesh1_pm.C_chromosome_20197
Locus_17760_Transcript_1/1_Confidence_1.000_Length_846	CHLREDRAFT_146309	2e-45	Chlre2_kg.scaffold_1000133
Locus_17768_Transcript_1/1_Confidence_1.000_Length_889	CHLREDRAFT_416482	4e-137	pasa_Sanger_mRNA20313
Locus_17777_Transcript_2/5_Confidence_0.583_Length_1597	CHLREDRAFT_145215	7e-74	Chlre2_kg.scaffold_13000128
Locus_17783_Transcript_1/1_Confidence_1.000_Length_678	CHLREDRAFT_196939	4e-106	MHS_estExt_fgenesh2_pg.C_50170
Locus_17784_Transcript_1/1_Confidence_1.000_Length_438	CHLREDRAFT_206200	7e-52	OVA_estExt_frozen_GeneCatalog.C_300068
Locus_17809_Transcript_1/1_Confidence_1.000_Length_954	CHLREDRAFT_168486	2e-26	fgenesh2_pg.C_scaffold_2000132
Locus_17820_Transcript_1/1_Confidence_1.000_Length_897	CHLREDRAFT_195442	2e-117	SAN_Chlre2_kg.scaffold_7000352
Locus_17837_Transcript_1/1_Confidence_1.000_Length_618	CHLREDRAFT_347254	3e-16	estExt_fgenesh1_pg.C_chromosome_160085
Locus_17845_Transcript_1/1_Confidence_1.000_Length_1053	CHLREDRAFT_196953	4e-116	SKA_Chlre2_kg.scaffold_19000154
Locus_17862_Transcript_1/1_Confidence_1.000_Length_1384	CHLREDRAFT_184308	9e-15	estExt_fgenesh2_kg.C_240073
Locus_17886_Transcript_1/1_Confidence_1.000_Length_520	CHLREDRAFT_146112	1e-38	Chlre2_kg.scaffold_16000203
Locus_17889_Transcript_1/1_Confidence_1.000_Length_1718	CHLREDRAFT_377100	1e-130	estExt_fgenesh1_pm.C_chromosome_20349
Locus_17897_Transcript_1/1_Confidence_1.000_Length_120	CHLREDRAFT_408145	3e-07	pasa_Sanger_mRNA34963
Locus_17934_Transcript_2/2_Confidence_0.667_Length_536	CHLREDRAFT_165420	5e-52	fgenesh2_kg.C_scaffold_87000013
Locus_17937_Transcript_1/1_Confidence_1.000_Length_636	CHLREDRAFT_330345	8e-15	pg.chromosome_12_#_499
Locus_17946_Transcript_1/1_Confidence_1.000_Length_665	CHLREDRAFT_176639	3e-31	fgenesh2_pg.C_scaffold_33000053
Locus_17947_Transcript_1/2_Confidence_0.800_Length_2684	CHLREDRAFT_377339	5e-36	estExt_fgenesh1_pm.C_chromosome_20660
Locus_17948_Transcript_1/1_Confidence_1.000_Length_762	CHLREDRAFT_144312	8e-29	Chlre2_kg.scaffold_10000192
Locus_17971_Transcript_1/1_Confidence_1.000_Length_643	CHLREDRAFT_118280	6e-27	e_gwW.24.86.1
Locus_17974_Transcript_1/1_Confidence_1.000_Length_302	CHLREDRAFT_343752	6e-29	estExt_fgenesh1_pg.C_chromosome_30824
Locus_17978_Transcript_1/1_Confidence_1.000_Length_566	CHLREDRAFT_146893	2e-76	Chlre2_kg.scaffold_1000717
Locus_17984_Transcript_1/1_Confidence_1.000_Length_1126	CHLREDRAFT_96755	9e-88	e_gwH.8.106.1
Locus_17989_Transcript_1/1_Confidence_1.000_Length_1278	CHLREDRAFT_415868	4e-135	pasa_Sanger_mRNA20274
Locus_17991_Transcript_1/1_Confidence_1.000_Length_1106	CHLREDRAFT_378399	3e-21	estExt_fgenesh1_pm.C_chromosome_60293
Locus_17993_Transcript_1/1_Confidence_1.000_Length_1581	CHLREDRAFT_326789	8e-17	pg.chromosome_6_#_169
Locus_18010_Transcript_1/1_Confidence_1.000_Length_507	CHLREDRAFT_345724	6e-11	estExt_fgenesh1_pg.C_chromosome_100531
Locus_18018_Transcript_1/1_Confidence_1.000_Length_805	CHLREDRAFT_123563	6e-63	e_gwW.97.14.1
Locus_18034_Transcript_1/1_Confidence_1.000_Length_1226	CHLREDRAFT_129691	4e-75	estExt_gwp_1H.C_190155
Locus_18040_Transcript_1/1_Confidence_1.000_Length_220	CHLREDRAFT_397511	8e-08	pasa_Sanger_mRNA14104
Locus_18045_Transcript_1/1_Confidence_1.000_Length_3565	CHLREDRAFT_36026	5e-86	estExt_fgenesh1_pg.C_430081
Locus_18080_Transcript_1/1_Confidence_1.000_Length_642	CHLREDRAFT_415730	5e-13	pasa_Sanger_mRNA21344
Locus_18083_Transcript_1/1_Confidence_1.000_Length_2779	CHLREDRAFT_126477	0.0	estExt_gwp_1H.C_50006
Locus_18093_Transcript_1/2_Confidence_0.667_Length_855	CHLREDRAFT_21356	9e-11	fgenesh1_pg.C_scaffold_74000024
Locus_18094_Transcript_1/1_Confidence_1.000_Length_3027	CHLREDRAFT_141204	9e-109	Chlre2_kg.scaffold_7000031
Locus_18100_Transcript_1/1_Confidence_1.000_Length_1043	CHLREDRAFT_154307	1e-113	Chlre2_kg.scaffold_82000007
Locus_18104_Transcript_1/1_Confidence_1.000_Length_710	CHLREDRAFT_103391	1e-60	e_gwH.21.168.1
Locus_18107_Transcript_1/1_Confidence_1.000_Length_1487	CHLREDRAFT_196089	1e-43	SKA_Chlre2_kg.scaffold_42000073
Locus_18121_Transcript_1/1_Confidence_1.000_Length_1530	CHLREDRAFT_196886	2e-171	MHS_estExt_GenewiseW_1.C_90074
Locus_18124_Transcript_2/2_Confidence_0.500_Length_887	CHLREDRAFT_169014	5e-69	fgenesh2_pg.C_scaffold_9000153
Locus_18143_Transcript_1/1_Confidence_1.000_Length_625	CHLREDRAFT_154271	4e-23	Chlre2_kg.scaffold_79000029
Locus_18147_Transcript_1/2_Confidence_0.667_Length_1022	CHLREDRAFT_405966	3e-128	pasa_Sanger_mRNA2726
Locus_18174_Transcript_1/1_Confidence_1.000_Length_595	CHLREDRAFT_205970	6e-08	OVA_Chlre2_kg.scaffold_44000089
Locus_18185_Transcript_1/1_Confidence_1.000_Length_382	CHLREDRAFT_395437	3e-12	pasa_Sanger_mRNA13029
Locus_18194_Transcript_1/1_Confidence_1.000_Length_813	CHLREDRAFT_146581	2e-71	Chlre2_kg.scaffold_1000405
Locus_18199_Transcript_1/1_Confidence_1.000_Length_593	CHLREDRAFT_145708	2e-15	Chlre2_kg.scaffold_15000022
Locus_18218_Transcript_1/2_Confidence_0.667_Length_1520	CHLREDRAFT_286965	3e-133	au.g5235_t1
Locus_18226_Transcript_1/1_Confidence_1.000_Length_343	CHLREDRAFT_186248	5e-38	estExt_fgenesh2_pg.C_80110
Locus_18227_Transcript_1/1_Confidence_1.000_Length_349	CHLREDRAFT_206128	4e-18	OVA_estExt_frozen_GeneCatalog.C_180129
Locus_18256_Transcript_1/2_Confidence_0.667_Length_1113	CHLREDRAFT_190600	5e-41	estExt_fgenesh2_pg.C_190270
Locus_18258_Transcript_1/1_Confidence_1.000_Length_1061	CHLREDRAFT_153074	4e-37	Chlre2_kg.scaffold_53000006
Locus_18266_Transcript_1/1_Confidence_1.000_Length_710	CHLREDRAFT_380362	9e-15	estExt_fgenesh1_pm.C_chromosome_120600
Locus_18288_Transcript_1/1_Confidence_1.000_Length_466	CHLREDRAFT_116571	4e-12	e_gwW.1.243.1
Locus_18289_Transcript_1/1_Confidence_1.000_Length_370	CHLREDRAFT_166073	6e-48	fgenesh2_pg.C_scaffold_8000350
Locus_18292_Transcript_1/1_Confidence_1.000_Length_723	CHLREDRAFT_290426	1e-16	au.g8452_t1
Locus_18296_Transcript_1/1_Confidence_1.000_Length_451	CHLREDRAFT_415719	2e-15	pasa_Sanger_mRNA19018
Locus_18297_Transcript_1/1_Confidence_1.000_Length_1376	CHLREDRAFT_292994	2e-69	au.g10843_t2
Locus_18300_Transcript_1/1_Confidence_1.000_Length_423	CHLREDRAFT_342461	6e-24	estExt_fgenesh1_pg.C_chromosome_10776
Locus_18304_Transcript_1/1_Confidence_1.000_Length_1482	CHLREDRAFT_149900	4e-30	Chlre2_kg.scaffold_27000169
Locus_18327_Transcript_1/1_Confidence_1.000_Length_1176	CHLREDRAFT_77886	2e-126	estExt_GenewiseW_1.C_100116
Locus_18342_Transcript_1/1_Confidence_1.000_Length_657	CHLREDRAFT_296583	3e-19	au.g14226_t1
Locus_18346_Transcript_1/1_Confidence_1.000_Length_802	CHLREDRAFT_142147	1e-20	Chlre2_kg.scaffold_3000120
Locus_18360_Transcript_1/1_Confidence_1.000_Length_691	CHLREDRAFT_153780	3e-09	Chlre2_kg.scaffold_67000056
Locus_18382_Transcript_1/1_Confidence_1.000_Length_1286	CHLREDRAFT_117499	2e-20	e_gwW.17.86.1
Locus_18385_Transcript_3/3_Confidence_0.667_Length_850	CHLREDRAFT_183312	5e-90	estExt_fgenesh2_kg.C_140044
Locus_18397_Transcript_1/1_Confidence_1.000_Length_869	CHLREDRAFT_392870	5e-98	pasa_Sanger_mRNA30276
Locus_18406_Transcript_1/1_Confidence_1.000_Length_967	CHLREDRAFT_119360	5e-126	e_gwW.30.19.1
Locus_18412_Transcript_1/2_Confidence_0.900_Length_1148	CHLREDRAFT_123583	2e-73	e_gwW.97.15.1
Locus_18415_Transcript_1/1_Confidence_1.000_Length_1069	CHLREDRAFT_185792	5e-67	estExt_fgenesh2_kg.C_720008
Locus_18448_Transcript_1/1_Confidence_1.000_Length_1523	CHLREDRAFT_127171	3e-85	estExt_gwp_1H.C_60239
Locus_18452_Transcript_1/1_Confidence_1.000_Length_1803	CHLREDRAFT_346728	0.0	estExt_fgenesh1_pg.C_chromosome_130246
Locus_18456_Transcript_1/1_Confidence_1.000_Length_1157	CHLREDRAFT_286966	4e-21	au.g5236_t1
Locus_18458_Transcript_1/1_Confidence_1.000_Length_239	CHLREDRAFT_421413	2e-09	pasa_Sanger_mRNA4442
Locus_18473_Transcript_1/1_Confidence_1.000_Length_623	CHLREDRAFT_401067	5e-23	pasa_Sanger_mRNA27003
Locus_18475_Transcript_1/1_Confidence_1.000_Length_347	CHLREDRAFT_192915	4e-23	estExt_fgenesh2_pg.C_330119
Locus_18478_Transcript_1/2_Confidence_0.571_Length_1102	CHLREDRAFT_178882	4e-78	fgenesh2_pg.C_scaffold_57000033
Locus_18489_Transcript_1/1_Confidence_1.000_Length_1360	CHLREDRAFT_8793	4e-158	fgenesh1_pg.C_scaffold_4000330
Locus_18495_Transcript_1/1_Confidence_1.000_Length_806	CHLREDRAFT_114289	2e-72	e_gwW.9.139.1
Locus_18505_Transcript_1/1_Confidence_1.000_Length_705	CHLREDRAFT_144443	5e-24	Chlre2_kg.scaffold_10000323
Locus_18509_Transcript_1/1_Confidence_1.000_Length_657	CHLREDRAFT_344272	1e-79	estExt_fgenesh1_pg.C_chromosome_60393
Locus_18513_Transcript_1/1_Confidence_1.000_Length_282	CHLREDRAFT_410819	5e-34	pasa_Sanger_mRNA25247
Locus_18525_Transcript_1/1_Confidence_1.000_Length_635	CHLREDRAFT_173295	1e-46	fgenesh2_pg.C_scaffold_20000144
Locus_18541_Transcript_1/1_Confidence_1.000_Length_1573	CHLREDRAFT_135994	0.0	estExt_gwp_1W.C_140128
Locus_18561_Transcript_1/1_Confidence_1.000_Length_1540	CHLREDRAFT_381730	5e-23	estExt_fgenesh1_pm.C_chromosome_170303
Locus_18562_Transcript_1/1_Confidence_1.000_Length_386	CHLREDRAFT_150775	4e-11	Chlre2_kg.scaffold_31000141
Locus_18564_Transcript_1/1_Confidence_1.000_Length_319	CHLREDRAFT_94891	2e-25	fgenesh1_est.C_scaffold_19000064
Locus_18569_Transcript_1/1_Confidence_1.000_Length_455	CHLREDRAFT_380301	1e-72	estExt_fgenesh1_pm.C_chromosome_120515
